ID,DexID,Name,Type1,Type2,Rank,Starter,HP,Height,Weight,Attributes,Abilities,Learnset,Description,Img,Thumb,Exclude
803,#699,Aurorus,Rock,Ice,Ace,False,6,0,0,"Strength,2,5,Dexterity,2,4,Vitality,2,5,Special,3,6,Insight,2,5","Refrigerate,Snow Warning","Growl,0,Powder Snow,0,Thunder Wave,1,Rock Throw,1,Icy Wind,1,Take Down,2,Mist,2,Aurora Beam,2,Ancient Power,2,Round,2,Avalanche,2,Hail,2,Nature Power,2,Encore,3,Light Screen,3,Ice Beam,3,Hyper Beam,3,Blizzard,3,Freeze Dry,3,Iron Defense,4,Discharge,4,Outrage,4",,699_Aurorus_Dream.png,,False
804,#700,Sylveon,Fairy,,Amateur,False,4,0,0,"Strength,2,4,Dexterity,2,4,Vitality,2,4,Special,3,6,Insight,3,7","Cute Charm,Pixilate","Tackle,0,Tail Whip,0,Sand Attack,1,Helping Hand,1,Fairy Wind,1,Disarming Voice,2,Quick Attack,2,Swift,2,Draining Kiss,2,Skill Swap,2,Misty Terrain,2,Light Screen,2,Moonblast,3,Last Resort,3,Psych Up,3,Captivate,4,Wish,4,Hyper Voice,4",,700_Sylveon_Dream.png,,False
805,#701,Hawlucha,Fighting,Flying,Amateur,False,4,0,0,"Strength,2,5,Dexterity,3,6,Vitality,2,5,Special,2,5,Insight,2,4","Limber,Unburden,Mold Breaker","Detect,0,Tackle,0,Hone Claws,0,Karate Chop,1,Wing Attack,1,Roost,2,Aerial Ace,2,Encore,2,Fling,2,Flying Press,2,Bounce,2,Endeavor,2,Feather Dance,2,High Jump Kick,3,Sky Attack,3,Sky Drop,3,Swords Dance,3,Thunder Punch,4,Dual Chop,4,Tailwind,4",,701_Hawlucha_Dream.png,,False
806,#702,Dedenne,Electric,Fairy,Starter,False,4,0,0,"Strength,2,4,Dexterity,3,6,Vitality,2,4,Special,2,5,Insight,2,4","Cheek Pouch,Pickup,Plus","Tackle,0,Tail Whip,0,Thunder Shock,1,Charge,1,Charm,2,Parabolic Charge,2,Nuzzle,2,Thunder Wave,2,Volt Switch,2,Rest,2,Snore,2,Charge Beam,2,Entrainment,3,Play Rough,3,Thunder,3,Discharge,3,Super Fang,4,Iron Tail,4,Eerie Impulse,4",,702_Dedenne_Dream.png,,False
807,#703,Carbink,Rock,Fairy,Starter,False,4,0,0,"Strength,2,4,Dexterity,2,4,Vitality,3,7,Special,2,4,Insight,3,7","Clear Body,Sturdy","Tackle,0,Harden,0,Rock Throw,1,Sharpen,1,Smack Down,2,Reflect,2,Stealth Rock,2,Guard Split,2,Ancient Power,2,Flail,2,Skill Swap,2,Power Gem,2,Stone Edge,3,Moonblast,3,Light Screen,3,Moonblast,3,Light Screen,4,Safeguard,4,Gravity,4",,703_Carbink_Dream.png,,False
808,#704,Goomy,Dragon,,Starter,True,3,0,0,"Strength,2,4,Dexterity,1,3,Vitality,1,3,Special,2,4,Insight,2,5","Sap Sipper,Hydration,Gooey","Tackle,0,Bubble,0,Absorb,1,Protect,1,Bide,2,Dragon Breath,2,Rain Dance,2,Flail,3,Body Slam,3,Muddy Water,3,Dragon Pulse,3,Water Pulse,4,Acid Armor,4,Counter,4",,704_Goomy_Dream.png,,False
809,#705,Sliggoo,Dragon,,Beginner,False,4,0,0,"Strength,2,5,Dexterity,2,4,Vitality,2,4,Special,2,5,Insight,3,6","Sap Sipper,Hydration,Gooey","Tackle,0,Bubble,0,Absorb,1,Protect,1,Bide,2,Dragon Breath,2,Rain Dance,2,Flail,3,Body Slam,3,Muddy Water,3,Dragon Pulse,3,Water Pulse,4,Acid Armor,4,Counter,4",,705_Sliggoo_Dream.png,,False
810,#706,Goodra,Dragon,,Amateur,False,5,0,0,"Strength,3,6,Dexterity,2,5,Vitality,2,5,Special,3,6,Insight,3,7","Sap Sipper,Hydration,Gooey","Bubble,0,Tackle,0,Protect,1,Absorb,1,Feint,2,Bide,2,Dragon Breath,2,Rain Dance,2,Flail,2,Body Slam,2,Muddy Water,2,Dragon Pulse,2,Aqua Tail,2,Power Whip,3,Outrage,3,Shock Wave,4,Superpower,4,Draco Meteor,4",,706_Goodra_Dream.png,,False
811,#707,Klefki,Steel,Fairy,Amateur,False,4,0,0,"Strength,2,5,Dexterity,2,5,Vitality,2,5,Special,2,5,Insight,2,5","Prankster,Magician","Fairy Lock,0,Tackle,0,Fairy Wind,1,Astonish,1,Metal Sound,2,Spikes,2,Draining Kiss,2,Crafty Shield,2,Foul Play,2,Torment,2,Mirror Shot,2,Imprison,2,Recycle,3,Play Rough,3,Magic Room,3,Heal Block,3,Iron Defense,4,Switcheroo,4,Magnet Rise,4",,707_Klefki_Dream.png,,False
812,#708,Phantump,Ghost,Grass,Beginner,True,3,0,0,"Strength,2,5,Dexterity,1,3,Vitality,2,4,Special,2,4,Insight,2,4","Natural Cure,Frisk,Harvest","Tackle,0,Confuse Ray,0,Astonish,1,Growth,1,Ingrain,2,Feint Attack,2,Leech Seed,2,Curse,2,Will-O-Wisp,2,Forest's Curse,2,Destiny Bond,3,Phantom Force,3,Wood Hammer,3,Horn Leech,3,Seed Bomb,4,Venom Drench,4,Worry Seed,4",,708_Phantump_Dream.png,,False
813,#709,Trevenant,Ghost,Grass,Pro,False,5,0,0,"Strength,3,6,Dexterity,2,4,Vitality,2,5,Special,2,4,Insight,2,5","Natural Cure,Frisk,Harvest","Confuse Ray,0,Tackle,0,Growth,1,Astonish,1,Horn Leech,2,Ingrain,2,Feint Attack,2,Leech Seed,2,Curse,2,Will-O-Wisp,2,Forest's Curse,2,Destiny Bond,3,Phantom Force,3,Wood Hammer,3,Shadow Claw,3,Grudge,4,Drain Punch,4,Imprison,4",,709_Trevenant_Dream.png,,False
814,#710,Pumpkaboo,Ghost,Grass,Beginner,True,3,0,0,"Strength,2,4,Dexterity,2,4,Vitality,2,5,Special,2,4,Insight,2,4","Pickup,Frisk,Insomnia","Trick,0,Astonish,0,Confuse Ray,0,Scary Face,1,Trick-Or-Treat,1,Worry Seed,1,Razor Leaf,2,Leech Seed,2,Bullet Seed,2,Shadow Sneak,2,Shadow Ball,3,Pain Split,3,Seed Bomb,3,Dark Pulse,4,Synthesis,4,Foul Play,4",,710_Pumpkaboo_Dream.png,,False
815,#711,Gourgeist,Ghost,Grass,Amateur,False,4,0,0,"Strength,2,5,Dexterity,2,5,Vitality,3,7,Special,2,4,Insight,2,5","Pickup,Frisk,Insomnia","Trick,0,Astonish,0,Confuse Ray,0,Scary Face,1,Trick-Or-Treat,1,Worry Seed,1,Razor Leaf,2,Leech Seed,2,Bullet Seed,2,Shadow Sneak,2,Phantom Force,3,Explosion,3,Shadow Ball,3,Pain Split,3,Seed Bomb,3,Dark Pulse,4,Synthesis,4,Foul Play,4",,711_Gourgeist_Dream.png,,False
816,#712,Bergmite,Ice,,Beginner,True,3,0,0,"Strength,2,4,Dexterity,1,3,Vitality,2,5,Special,1,3,Insight,1,3","Own Tempo,Ice Body,Sturdy","Tackle,0,Powder Snow,0,Harden,0,Bite,1,Icy Wind,1,Take Down,1,Sharpen,2,Curse,2,Ice Fang,2,Ice Ball,2,Rapid Spin,2,Avalanche,2,Blizzard,3,Recover,3,Double-Edge,3,Water Pulse,4,Mirror Coat,4,Endure,4",,712_Bergmite_Dream.png,,False
817,#713,Avalugg,Ice,,Ace,False,4,0,0,"Strength,3,6,Dexterity,1,3,Vitality,4,9,Special,1,3,Insight,1,3","Own Tempo,Ice Body,Sturdy","Tackle,0,Powder Snow,0,Harden,0,Bite,1,Icy Wind,1,Take Down,1,Iron Defense,2,Crunch,2,Body Slam,2,Sharpen,2,Curse,2,Ice Fang,2,Ice Ball,2,Rapid Spin,2,Avalanche,2,Blizzard,3,Recover,3,Double-Edge,3,Skull Bash,3,Block,4,Superpower,4,Iron Head,4",,713_Avalugg_Dream.png,,False
818,#714,Noibat,Flying,Dragon,Amateur,True,3,0,0,"Strength,1,3,Dexterity,2,4,Vitality,1,3,Special,2,4,Insight,1,3","Frisk,Infiltrator,Telepathy","Screech,0,Tackle,0,Supersonic,0,Absorb,1,Gust,1,Bite,2,Wing Attack,2,Agility,2,Air Cutter,2,Roost,2,Razor Wind,2,Tailwind,2,Whirlwind,3,Super Fang,3,Air Slash,3,Hurricane,3,Super Fang,4,Dark Pulse,4,Outrage,4",,714_Noibat_Dream.png,,False
819,#715,Noivern,Flying,Dragon,Pro,False,4,0,0,"Strength,2,5,Dexterity,3,7,Vitality,2,5,Special,3,6,Insight,2,5","Frisk,Infiltrator,Telepathy","Screech,0,Tackle,0,Supersonic,0,Absorb,1,Gust,1,Dragon Pulse,2,Moonlight,2,Bite,2,Wing Attack,2,Agility,2,Air Cutter,2,Roost,2,Razor Wind,2,Tailwind,2,Whirlwind,3,Super Fang,3,Air Slash,3,Hurricane,3,Boomburst,3,Draco Meteor,4,Sky Attack,4,Heat Wave,4",,715_Noivern_Dream.png,,False
820,#716,Xerneas,Fairy,,Master,False,6,0,0,"Strength,7,7,Dexterity,6,6,Vitality,6,6,Special,7,7,Insight,6,6",Fairy Aura,"Heal Pulse,5,Aromatherapy,5,Ingrain,5,Take Down,5,Light Screen,5,Aurora Beam,5,Gravity,5,Geomancy,5,Moonblast,5,Megahorn,5,Night Slash,5,Horn Leech,5,Psych Up,5,Misty Terrain,5,Nature Power,5,Close Combat,5,Giga Impact,5,Outrage,5,Psyshock,5,Thunder,5,Reflect,5,Endeavor,5",,716_Xerneas_Dream.png,,False
821,#717,Yveltal,Dark,Flying,Master,False,8,0,0,"Strength,7,7,Dexterity,6,6,Vitality,6,6,Special,7,7,Insight,6,6",Dark Aura,"Hurricane,5,Razor Wind,5,Taunt,5,Roost,5,Double Team,5,Air Slash,5,Snarl,5,Oblivion Wing,5,Disable,5,Dark Pulse,5,Foul Play,5,Phantom Force,5,Psychic,5,Dragon Rush,5,Focus Blast,5,Sucker Punch,5,Hyper Beam,5,Sky Attack,5,Tailwind,5,Heat Wave,5,Rain Dance,5,Defog,5",,717_Yveltal_Dream.png,,False
822,#718,Zygarde Cell,Dragon,Ground,Starter,False,1,0,0,"Strength,1,1,Dexterity,1,1,Vitality,1,1,Special,1,1,Insight,1,1",Power Construct,"Endure,0",,718_Zygarde_10_Percent_Dream.png,,False
823,#718,Zygarde 10%,Dragon,Ground,Pro,False,4,0,0,"Strength,6,6,Dexterity,6,6,Vitality,5,5,Special,4,4,Insight,5,5","Aura Break,Power Construct","Glare,5,Bulldoze,5,Dragon Breath,5,Bite,5,Safeguard,5,Dig,5,Bind,5,Land's Wrath,5,Sandstorm,5,Haze,5,Crunch,5,Earthquake,5,Camouflage,5,Dragon Pulse,5,Coil,5,Outrage,5,Extreme Speed,5,Dragon Dance,5,Thousand Waves,5,Thousand Arrows,5",,718_Zygarde_10_Percent_Dream.png,,False
824,#718,Zygarde 50%,Dragon,Ground,Master,False,5,0,0,"Strength,6,6,Dexterity,6,6,Vitality,7,7,Special,5,5,Insight,6,6","Aura Break,Power Construct","Glare,5,Bulldoze,5,Dragon Breath,5,Bite,5,Safeguard,5,Dig,5,Bind,5,Land's Wrath,5,Sandstorm,5,Haze,5,Crunch,5,Earthquake,5,Camouflage,5,Dragon Pulse,5,Coil,5,Outrage,5,Extreme Speed,5,Dragon Dance,5,Thousand Waves,5,Thousand Arrows,5,Core Enforcer,5,Stomping Tantrum,5",,718_Zygarde_10_Percent_Dream.png,,False
825,#718,Zygarde 100%,Dragon,Ground,Master,False,11,0,0,"Strength,6,6,Dexterity,5,5,Vitality,7,7,Special,5,5,Insight,6,6",Aura Break,"Glare,5,Bulldoze,5,Dragon Breath,5,Bite,5,Safeguard,5,Dig,5,Bind,5,Land's Wrath,5,Sandstorm,5,Haze,5,Crunch,5,Earthquake,5,Camouflage,5,Dragon Pulse,5,Coil,5,Outrage,5,Extreme Speed,5,Dragon Dance,5,Thousand Waves,5,Thousand Arrows,5,Core Enforcer,5,Stomping Tantrum,5,Draco Meteor,5,Hidden Power,5",,718_Zygarde_10_Percent_Dream.png,,False
826,#719,Diancie,Rock,Fairy,Pro,False,4,0,0,"Strength,6,6,Dexterity,4,4,Vitality,8,8,Special,6,6,Insight,8,8",Clear Body,"Tackle,5,Harden,5,Rock Throw,5,Sharpen,5,Smack Down,5,Reflect,5,Stealth Rock,5,Guard Split,5,Ancient Power,5,Flail,5,Skill Swap,5,Power Gem,5,Trick Room,5,Stone Edge,5,Moonblast,5,Diamond Storm,5,Light Screen,5,Safeguard,5,Magnet Rise,5,Iron Defense,5,Dazzling Gleam,5",,719_Diancie_Dream.png,,False
827,#719M,Mega-Diancie,Rock,Fairy,Pro,False,5,0,0,"Strength,8,8,Dexterity,6,6,Vitality,6,6,Special,8,8,Insight,6,6",Magic Bounce,"Tackle,5,Harden,5,Rock Throw,5,Sharpen,5,Smack Down,5,Reflect,5,Stealth Rock,5,Guard Split,5,Ancient Power,5,Flail,5,Skill Swap,5,Power Gem,5,Trick Room,5,Stone Edge,5,Moonblast,5,Diamond Storm,5,Light Screen,5,Safeguard,5,Magnet Rise,5,Iron Defense,5,Dazzling Gleam,5",,719M_Diancie_Mega_Dream.png,,False
828,#720,Hoopa,Psychic,Ghost,Pro,False,4,0,0,"Strength,6,6,Dexterity,5,5,Vitality,4,4,Special,8,8,Insight,7,7",Magician,"Trick,5,Destiny Bond,5,Ally Switch,5,Confusion,5,Astonish,5,Magic Coat,5,Light Screen,5,Psybeam,5,Skill Swap,5,Power Split,5,Guard Split,5,Phantom Force,5,Zen Headbutt,5,Wonder Room,5,Trick Room,5,Shadow Ball,5,Nasty Plot,5,Psychic,5,Hyperspace Hole,5,Telekinesis,5,Magic Room,5,Confide,5",,720_Hoopa-Confined_Dream.png,,False
829,#720,Hoopa Unbound,Psychic,Dark,Master,False,7,0,0,"Strength,8,8,Dexterity,5,5,Vitality,4,4,Special,9,9,Insight,7,7",Magician,"Trick,5,Destiny Bond,5,Ally Switch,5,Confusion,5,Astonish,5,Magic Coat,5,Light Screen,5,Psybeam,5,Skill Swap,5,Power Split,5,Guard Split,5,Knock Off,5,Zen Headbutt,5,Wonder Room,5,Trick Room,5,Dark Pulse,5,Nasty Plot,5,Psychic,5,Hyperspace Hole,5,Telekinesis,5,Magic Room,5,Hyper Beam,5,Snatch,5,Throat Chop,5",,720_Hoopa-Confined_Dream.png,,False
830,#721,Volcanion,Fire,Water,Pro,False,4,0,0,"Strength,6,6,Dexterity,5,5,Vitality,7,7,Special,7,7,Insight,5,5",Water Absorb,"Flare Blitz,5,Take Down,5,Mist,5,Haze,5,Flame Charge,5,Water Pulse,5,Stomp,5,Scald,5,Weather Ball,5,Body Slam,5,Hydro Pump,5,Overheat,5,Explosion,5,Steam Eruption,5,Solar Beam,5,Earth Power,5,Superpower,5",,721_Volcanion_Dream.png,,False
831,#722,Rowlet,Grass,Flying,Starter,True,3,0,0,"Strength,2,4,Dexterity,1,3,Vitality,2,4,Special,2,4,Insight,2,4","Overgrow,Long Reach","Tackle,0,Leafage,0,Growl,1,Peck,1,Astonish,1,Razor Leaf,2,Foresight,2,Pluck,2,Synthesis,2,Fury Attack,2,Sucker Punch,2,Leaf Blade,3,Feather Dance,3,Brave Bird,3,Nasty Plot,3,Curse,4,Haze,4,Grass Pledge,4",,722_Rowlet_Dream.png,,False
832,#723,Dartrix,Grass,Flying,Amateur,False,4,0,0,"Strength,2,5,Dexterity,2,4,Vitality,2,5,Special,2,5,Insight,2,5","Overgrow,Long Reach","Tackle,0,Leafage,0,Growl,1,Peck,1,Astonish,1,Razor Leaf,2,Foresight,2,Pluck,2,Synthesis,2,Fury Attack,2,Sucker Punch,2,Leaf Blade,3,Feather Dance,3,Brave Bird,3,Nasty Plot,3,Curse,4,Haze,4,Grass Pledge,4",,723_Dartrix_Dream.png,,False
833,#724,Decidueye,Grass,Ghost,Ace,False,5,0,0,"Strength,3,6,Dexterity,2,5,Vitality,2,5,Special,3,6,Insight,3,6","Overgrow,Long Reach","Tackle,0,Leafage,0,Growl,1,Peck,1,Astonish,1,U-Turn,2,Spirit Shackle,2,Razor Leaf,2,Foresight,2,Pluck,2,Synthesis,2,Fury Attack,2,Sucker Punch,2,Leaf Blade,3,Feather Dance,3,Brave Bird,3,Nasty Plot,3,Ominous Wind,4,Baton Pass,4,Frenzy Plant,4",,724_Decidueye_Dream.png,,False
834,#725,Litten,Fire,,Starter,True,3,0,0,"Strength,2,4,Dexterity,2,5,Vitality,1,3,Special,2,4,Insight,1,3","Blaze,Intimidate","Scratch,0,Ember,0,Growl,1,Lick,1,Leer,1,Fire Fang,2,Roar,2,Bite,2,Swagger,2,Fury Attack,2,Thrash,2,Flamethrower,2,Scary Face,3,Flare Blitz,3,Outrage,3,Fake Out,4,Nasty Plot,4,Fire Pledge,4",,725_Litten_Dream.png,,False
835,#726,Torracat,Fire,,Amateur,False,4,0,0,"Strength,2,5,Dexterity,2,5,Vitality,2,4,Special,2,5,Insight,2,4","Blaze,Intimidate","Scratch,0,Ember,0,Growl,1,Lick,1,Leer,1,Fire Fang,2,Roar,2,Bite,2,Swagger,2,Fury Attack,2,Thrash,2,Flamethrower,2,Scary Face,3,Flare Blitz,3,Outrage,3,Fake Out,4,Nasty Plot,4,Fire Pledge,4",,726_Torracat_Dream.png,,False
836,#727,Incineroar,Fire,Dark,Ace,False,6,0,0,"Strength,3,7,Dexterity,2,4,Vitality,2,5,Special,2,5,Insight,2,5","Blaze,Intimidate","Ember,0,Scratch,0,Lick,1,Growl,1,Leer,1,Throat Chop,2,Darkest Lariat,2,Bulk Up,2,Fire Fang,2,Roar,2,Bite,2,Swagger,2,Fury Swipes,2,Flamethrower,2,Thrash,2,Scary Face,3,Flare Blitz,3,Outrage,3,Cross Chop,3,Revenge,4,Crunch,4,Blast Burn,4",,727_Incineroar_Dream.png,,False
837,#728,Popplio,Water,,Starter,True,3,0,0,"Strength,2,4,Dexterity,1,3,Vitality,2,4,Special,2,4,Insight,2,4","Torrent,Liquid Voice","Pound,0,Water Gun,0,Growl,1,Disarming Voice,1,Baby-Doll Eyes,1,Aqua Jet,2,Encore,2,Bubble Beam,2,Sing,2,Double Slap,2,Hyper Voice,2,Moonblast,3,Captivate,3,Hydro Pump,3,Misty Terrain,3,Charm,4,Aqua Ring,4,Water Pledge,4",,728_Popplio_Dream.png,,False
838,#729,Brionne,Water,,Amateur,False,4,0,0,"Strength,2,4,Dexterity,2,4,Vitality,2,4,Special,2,5,Insight,2,5","Torrent,Liquid Voice","Pound,0,Water Gun,0,Growl,1,Disarming Voice,1,Baby-Doll Eyes,1,Aqua Jet,2,Encore,2,Bubble Beam,2,Sing,2,Double Slap,2,Hyper Voice,2,Moonblast,3,Captivate,3,Hydro Pump,3,Misty Terrain,3,Charm,4,Aqua Ring,4,Water Pledge,4",,729_Brionne_Dream.png,,False
839,#730,Primarina,Water,Fairy,Ace,False,5,0,0,"Strength,2,5,Dexterity,2,4,Vitality,2,5,Special,3,7,Insight,3,6","Torrent,Liquid Voice","Water Gun,0,Pound,0,Disarming Voice,1,Growl,1,Baby-Doll Eyes,1,Hyper Voice,2,Aqua Jet,2,Encore,2,Bubble Beam,2,Sing,2,Double Slap,2,Sparkling Aria,3,Moonblast,3,Captivate,3,Hydro Pump,3,Misty Terrain,3,Perish Song,4,Amnesia,4,Misty Terrain,4",,730_Primarina_Dream.png,,False
840,#731,Pikipek,Normal,Flying,Starter,True,3,0,0,"Strength,2,5,Dexterity,2,4,Vitality,1,3,Special,1,3,Insight,1,3","Keen Eye,Skill Link,Pickup","Peck,0,Growl,0,Echoed Voice,1,Rock Smash,1,Supersonic,2,Pluck,2,Roost,2,Fury Attack,2,Screech,2,Drill Peck,2,Bullet Seed,3,Feather Dance,3,Hyper Voice,3,Uproar,4,Tailwind,4,Mirror Move,4",,731_Pikipek_Dream.png,,False
841,#732,Trumbeak,Normal,Flying,Beginner,False,4,0,0,"Strength,2,5,Dexterity,2,5,Vitality,2,4,Special,1,3,Insight,2,4","Keen Eye,Skill Link,Pickup","Growl,0,Peck,0,Rock Smash,1,Echoed Voice,1,Rock Blast,2,Supersonic,2,Pluck,2,Roost,2,Fury Attack,2,Screech,2,Drill Peck,3,Bullet Seed,3,Feather Dance,3,Hyper Voice,3,Uproar,4,Tailwind,4,Mirror Move,4",,732_Trumbeak_Dream.png,,False
842,#733,Toucannon,Normal,Flying,Amateur,False,5,0,0,"Strength,3,7,Dexterity,2,4,Vitality,2,5,Special,2,5,Insight,2,5","Keen Eye,Skill Link,Sheer Force","Peck,0,Growl,0,Echoed Voice,1,Rock Smash,1,Screech,2,Rock Blast,2,Supersonic,2,Pluck,2,Roost,2,Fury Attack,2,Beak Blast,3,Drill Peck,3,Bullet Seed,3,Feather Dance,3,Hyper Voice,3,Boomburst,4,Tailwind,4,Brave Bird,4",,733_Toucannon_Dream.png,,False
843,#734,Yungoos,Normal,,Beginner,True,3,0,0,"Strength,2,5,Dexterity,2,4,Vitality,1,3,Special,1,3,Insight,1,3","Stakeout,Strong Jaw,Adaptability","Tackle,0,Leer,0,Pursuit,1,Sand Attack,1,Odor Sleuth,1,Bide,2,Bite,2,Mud Slap,2,Super Fang,2,Take Down,2,Scary Face,2,Yawn,2,Hyper Fang,3,Crunch,3,Thrash,3,Rest,3,Revenge,4,Sleep Talk,4,Last Resort,4",,734_Yungoos_Dream.png,,False
844,#735,Gumshoos,Normal,,Amateur,False,4,0,0,"Strength,3,6,Dexterity,2,4,Vitality,2,4,Special,2,4,Insight,2,4","Stakeout,Strong Jaw,Adaptability","Tackle,0,Leer,0,Pursuit,1,Sand Attack,1,Odor Sleuth,1,Bide,2,Bite,2,Mud Slap,2,Super Fang,2,Take Down,2,Scary Face,2,Yawn,2,Hyper Fang,3,Crunch,3,Thrash,3,Rest,3,Revenge,4,Sleep Talk,4,Last Resort,4",,735_Gumshoos_Dream.png,,False
845,#736,Grubbin,Bug,,Starter,True,3,0,0,"Strength,2,4,Dexterity,2,4,Vitality,2,4,Special,2,4,Insight,2,4",Swarm,"Vice Grip,0,String Shot,0,Mud Slap,1,Bite,1,Bug Bite,1,Spark,2,Acrobatics,2,Crunch,2,Dig,2,X-Scissor,3,Electroweb,4,Harden,4,Endure,4",,736_Grubbin_Dream.png,,False
846,#737,Charjabug,Bug,Electric,Beginner,False,4,0,0,"Strength,2,5,Dexterity,1,3,Vitality,3,6,Special,2,4,Insight,2,5",Battery,"String Shot,0,Vice Grip,0,Bite,1,Mud Slap,1,Bug Bite,1,Charge,2,Spark,2,Acrobatics,2,Crunch,2,Dig,2,X-Scissor,3,Discharge,3,Iron Defense,3,Endure,4,Charge Beam,4,Electroweb,4",,737_Charjabug_Dream.png,,False
847,#738,Vikavolt,Bug,Electric,Amateur,False,5,0,0,"Strength,2,5,Dexterity,1,3,Vitality,2,5,Special,4,8,Insight,2,5",Levitate,"String Shot,0,Vice Grip,0,Bite,1,Mud Slap,1,Bug Bite,1,Thunderbolt,2,Air Slash,2,Charge,2,Spark,2,Acrobatics,2,Dig,2,Bug Buzz,3,Guillotine,3,Zap Cannon,3,Agility,3,Mud Shot,4,Endure,4,Charge Beam,4",,738_Vikavolt_Dream.png,,False
848,#739,Crabrawler,Fighting,,Amateur,True,3,0,0,"Strength,2,5,Dexterity,2,4,Vitality,2,4,Special,1,3,Insight,2,4","Hyper Cutter,Iron Fist,Anger Point","Bubble,0,Leer,0,Rock Smash,1,Pursuit,1,Bubble Beam,1,Power-Up Punch,2,Dizzy Punch,2,Payback,2,Reversal,2,Crabhammer,2,Iron Defense,3,Dynamic Punch,3,Close Combat,3,Endeavor,4,Superpower,4,Wide Guard,4",,739_Crabrawler_Dream.png,,False
849,#740,Crabominable,Fighting,Ice,Ace,False,4,0,0,"Strength,3,7,Dexterity,2,4,Vitality,2,5,Special,2,4,Insight,2,4","Hyper Cutter,Iron Fist,Anger Point","Leer,0,Bubble,0,Rock Smash,1,Bubble Beam,1,Pursuit,1,Ice Punch,2,Power-Up Punch,2,Dizzy Punch,2,Avalanche,2,Reversal,2,Ice Hammer,3,Iron Defense,3,Dynamic Punch,3,Close Combat,3,Endeavor,4,Wide Guard,4,Superpower,4",,740_Crabominable_Dream.png,,False
850,#741,Oricorio Fire,Fire,Flying,Beginner,False,4,0,0,"Strength,2,5,Dexterity,3,6,Vitality,2,5,Special,3,6,Insight,2,5",Dancer,"Pound,0,Growl,0,Peck,1,Helping Hand,1,Air Cutter,1,Baton Pass,2,Feather Dance,2,Double Slap,2,Teeter Dance,2,Roost,2,Captivate,2,Air Slash,2,Revelation Dance,3,Mirror Move,3,Agility,3,Hurricane,3,Swords Dance,4,Attract,4,Round,4",,741_Oricorio_Baile_Dream.png,,False
851,#741,Oricorio Electric,Electric,Flying,Beginner,False,4,0,0,"Strength,2,5,Dexterity,3,6,Vitality,2,5,Special,3,6,Insight,2,5",Dancer,"Pound,0,Growl,0,Peck,1,Helping Hand,1,Air Cutter,1,Baton Pass,2,Feather Dance,2,Double Slap,2,Teeter Dance,2,Roost,2,Captivate,2,Air Slash,2,Revelation Dance,3,Mirror Move,3,Agility,3,Hurricane,3,Swords Dance,4,Attract,4,Round,4",,741_Oricorio_Baile_Dream.png,,False
852,#741,Oricorio Psychic,Psychic,Flying,Beginner,False,4,0,0,"Strength,2,5,Dexterity,3,6,Vitality,2,5,Special,3,6,Insight,2,5",Dancer,"Pound,0,Growl,0,Peck,1,Helping Hand,1,Air Cutter,1,Baton Pass,2,Feather Dance,2,Double Slap,2,Teeter Dance,2,Roost,2,Captivate,2,Air Slash,2,Revelation Dance,3,Mirror Move,3,Agility,3,Hurricane,3,Swords Dance,4,Attract,4,Round,4",,741_Oricorio_Baile_Dream.png,,False
853,#741,Oricorio Ghost,Ghost,Flying,Beginner,False,4,0,0,"Strength,2,5,Dexterity,3,6,Vitality,2,5,Special,3,6,Insight,2,5",Dancer,"Pound,0,Growl,0,Peck,1,Helping Hand,1,Air Cutter,1,Baton Pass,2,Feather Dance,2,Double Slap,2,Teeter Dance,2,Roost,2,Captivate,2,Air Slash,2,Revelation Dance,3,Mirror Move,3,Agility,3,Hurricane,3,Swords Dance,4,Attract,4,Round,4",,741_Oricorio_Baile_Dream.png,,False
854,#742,Cutiefly,Bug,Fairy,Starter,True,3,0,0,"Strength,2,4,Dexterity,2,5,Vitality,1,3,Special,2,4,Insight,1,3","Honey Gather,Shield Dust,Sweet Veil","Absorb,0,Fairy Wind,1,Stun Spore,1,Struggle Bug,1,Silver Wind,2,Draining Kiss,2,Sweet Scent,2,Bug Buzz,2,Dazzling Gleam,3,Aromatherapy,3,Quiver Dance,3,Moonblast,4,Baton Pass,4,Speed Swap,4",,742_Cutiefly_Dream.png,,False
855,#743,Ribombee,Bug,Fairy,Beginner,False,4,0,0,"Strength,2,4,Dexterity,3,7,Vitality,2,4,Special,3,6,Insight,2,5","Honey Gather,Shield Dust,Sweet Veil","Absorb,0,Struggle Bug,1,Fairy Wind,1,Stun Spore,1,Pollen Puff,2,Silver Wind,2,Draining Kiss,2,Sweet Scent,2,Bug Buzz,2,Dazzling Gleam,3,Aromatherapy,3,Quiver Dance,3,Moonblast,4,Infestation,4,Skill Swap,4",,743_Ribombee_Dream.png,,False
856,#744,Rockruff,Rock,,Beginner,True,3,0,0,"Strength,2,4,Dexterity,2,4,Vitality,1,3,Special,1,3,Insight,1,3","Keen Eye,Vital Spirit,Steadfast,Own Tempo","Tackle,0,Leer,0,Sand Attack,1,Bite,1,Howl,1,Rock Throw,2,Odor Sleuth,2,Rock Tomb,2,Roar,2,Stealth Rock,2,Scary Face,2,Rock Slide,3,Crunch,3,Rock Climb,3,Stone Edge,3,Fire Fang,4,Snarl,4,Thunder Fang,4",,744_Rockruff_Dream.png,,False
